idx,question,context,true_label,baseline_sim,trained_sim,improvement
197,Multidisciplinary breast cancer clinics. Do they work?,"Rapid prescreening (RPS) is one of the quality assurance (QA) methods used in gynecologic cytology. The efficacy of RPS has been previously studied but mostly with respect to squamous lesions; in fact, there has been no study so far specifically looking at the sensitivity of RPS for detecting glandular cell abnormalities.",0,0.6580822467803955,0.5219129648911568,-0.1361692818892387
198,Can multiple SNP testing in BRCA2 and BRCA1 female carriers be used to improve risk prediction models in conjunction with clinical assessment?,"Random survival forests did not yield higher performance compared to Cox proportional hazards. We found improvement in prediction performance when coupling the genetic SNP score with clinical/demographic markers, which warrants further investigation.",1,0.8437390327453613,0.6447982376478074,-0.1989407950975539
199,Can autologous platelet-rich plasma gel enhance healing after surgical extraction of mandibular third molars?,"There were 190 recipients in the FTR group and 245 in the control group. Overall, the recipients in the control group were younger and received more blood products on the day of their event and over the subsequent 10 days. The alloimmunization rate among recipients in the FTR group was higher than in the control group (8% vs. 3%, respectively; p = 0.026).",0,0.7330281138420105,0.6117465010398951,-0.12128161280211536
200,Is Chaalia/Pan Masala harmful for health?,Occlusion of the atherosclerotic ascending aorta by an endoaortic inflatable balloon has been proposed as an alternative to conventional cross-clamping to prevent injury to the vessel and distal embolization of debris. The safety and the effectiveness of endoaortic occlusion have not been documented in this setting.,0,0.6162633895874023,0.4302837952255912,-0.18597959436181116
201,Does nuchal translucency thickness in the first trimester predict GDM onset during pregnancy?,"NT thickness does not show a significative increase in those women who subsequently develop GDM. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.",1,0.7956304550170898,0.6263273395205312,-0.16930311549655863
202,Is Aspiration Thrombectomy Beneficial in Patients Undergoing Primary Percutaneous Coronary Intervention?,"Routine contrast-enhanced abdominopelvic CT scans of 1000 consecutively examined patients (912 men, 88 women; average age, 60 years; range, 22-94 years) were retrospectively evaluated, and the added benefits of the delayed phase series through the abdomen were recorded for each examination. Examinations performed for indications requiring multiphasic imaging were excluded. Images were reviewed by two fellowship-trained abdominal radiologists, who were blinded to official CT reports. All examinations were performed between July 2008 and February 2010 at a single institution. Radiation doses for both the portal venous and delayed phases, when available, were analyzed to assess the effect of the delayed phase on overall radiation exposure.",0,0.6387069225311279,0.682210281270772,0.04350335873964406
203,"Body perception: do parents, their children, and their children's physicians perceive body image differently?",Surface electromyography recorded with portable devices at a downhill ski rescue lodge in the Italian Alps.,0,0.6963104605674744,0.590096294692349,-0.10621416587512533
204,Is the histidine triad nucleotide-binding protein 1 (HINT1) gene a candidate for schizophrenia?,": Data from both association and expression studies suggested that variants at HINT1 may be associated with schizophrenia and the associations may be sex-specific. However, the markers showing associations were in high LD to the SPEC2/PDZ-GEF2/ACSL6 locus reported previously in the same samples. This made it difficult to separate the association signals amongst these genes. Other independent studies may be necessary to distinguish these candidate genes.",1,0.8008891344070435,0.7724007587613528,-0.028488375645690622
205,Clinical identifiers for early-stage primary/idiopathic adhesive capsulitis: are we seeing the real picture?,"A retrospective polysomnographic (PSG) analysis was performed of data from a sample of SB patients (12 females, 4 males; age range: 17-39 years) recorded in a sleep laboratory over 2 consecutive nights. Sleep parameters and jaw muscle activity variables (i.e., rhythmic masticatory muscle activity [RMMA]) for SB were quantified and compared between the 2 nights. Subjects were classified into groups according to severity of RMMA frequency, such as low frequency (2-4 episodes/h and/or<25 bursts/h) and moderate-high frequency (≥ 4 episodes/h and ≥ 25 bursts/h).",0,0.7557367086410522,0.7485865698486734,-0.007150138792378802
206,Does nuchal translucency thickness in the first trimester predict GDM onset during pregnancy?,This study was planned to evaluate whether increased nuchal translucency (NT) thickness in the first trimester of gestation can be related to onset of gestational diabetes mellitus (GDM) during pregnancy.,1,0.8513962030410767,0.7665930030514494,-0.08480319998962726
207,Global Longitudinal Pathway: has medical education curriculum influenced medical students' skills and attitudes toward culturally diverse populations?,"Among 20,499 deliveries, there were 419 women (2.1%) who were treated for hypothyroidism during the study period. Hypothyroidism was more common among women>or =35 years old, white women, and women without Medicaid insurance. Treated hypothyroidism was not associated with any increase in maternal, fetal, or neonatal complications. In addition, hypothyroidism did not affect mode of delivery.",0,0.6478606462478638,0.44848942526684177,-0.199371220981022
208,Do risk factors for suicidal behavior differ by affective disorder polarity?,Suicide is a leading cause of death and has been strongly associated with affective disorders. The influence of affective disorder polarity on subsequent suicide attempts or completions and any differential effect of suicide risk factors by polarity were assessed in a prospective cohort.,1,0.8059328198432922,0.7127215198297565,-0.09321130001353573
